SalePrice,PropertyType,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,TrafficNoise,ZipCode,NewConstruction,city,state
265000,Single Family,1,9450,1620,0,2.25,3,7,1928,0,98168,False,Seattle,Washington
314000,Single Family,1,14746,1690,490,1.0,2,6,1948,0,98168,False,Seattle,Washington
187000,Multiplex,3,7667,2450,1190,4.0,4,7,1920,2,98168,False,Seattle,Washington
365539,Single Family,1,2775,1540,650,1.0,2,6,1952,0,98116,False,Seattle,Washington
560000,Single Family,1,2500,2000,190,2.5,2,8,1994,0,98116,False,Seattle,Washington
588500,Single Family,1,6000,1970,880,1.75,3,8,1910,2,98116,False,Seattle,Washington
485000,Single Family,1,6000,1970,880,1.75,3,8,1910,2,98116,False,Seattle,Washington
812500,Multiplex,2,6435,1680,760,2.0,4,6,1920,2,98116,False,Seattle,Washington
800000,Multiplex,3,4440,2100,0,2.5,3,7,1945,2,98116,False,Seattle,Washington
740000,Single Family,1,6050,2600,640,2.75,4,8,1949,0,98116,False,Seattle,Washington
660000,Single Family,1,4844,2620,910,1.5,3,8,1927,2,98116,False,Seattle,Washington
850000,Single Family,1,8239,3090,1000,3.75,4,9,1925,0,98116,False,Seattle,Washington
775000,Single Family,2,7042,2440,800,2.75,4,7,1941,1,98116,False,Seattle,Washington
665000,Single Family,1,4296,2790,0,2.5,3,9,2007,1,98116,False,Seattle,Washington
730000,Single Family,1,7900,2580,1050,3.0,3,9,1961,0,98116,False,Seattle,Washington
595000,Single Family,1,4800,2340,400,2.75,3,8,1947,0,98116,False,Seattle,Washington
750000,Single Family,1,4440,3070,1040,3.5,4,9,1922,0,98116,False,Seattle,Washington
832000,Multiplex,3,4718,2110,500,2.75,3,7,1951,1,98116,False,Seattle,Washington
1010000,Townhouse,1,1838,2380,500,3.25,3,10,2005,1,98116,False,Seattle,Washington
1171000,Single Family,1,13345,2970,510,3.5,4,10,1993,1,98136,False,Seattle,Washington
665000,Single Family,1,4497,2850,1120,2.0,4,7,1910,0,98144,False,Seattle,Washington
635000,Single Family,1,9244,3020,600,3.25,4,10,1989,0,98052,False,Redmond,Washington
341000,Single Family,2,6342,1700,0,1.75,3,6,1923,0,98133,False,Seattle,Washington
369950,Single Family,1,10500,1240,0,1.0,2,7,1936,0,98133,False,Seattle,Washington
300000,Single Family,1,7875,2780,0,3.25,4,9,2006,0,98133,False,Seattle,Washington
759000,Single Family,1,7875,2780,0,3.25,4,9,2006,0,98133,True,Seattle,Washington
330000,Single Family,1,7228,980,0,1.0,3,7,1946,0,98133,False,Seattle,Washington
449000,Single Family,1,7980,1440,0,2.5,3,7,1979,0,98133,False,Seattle,Washington
485000,Single Family,1,7350,2080,830,2.25,3,7,1990,0,98133,False,Seattle,Washington
420000,Single Family,1,9167,860,0,1.0,1,6,1934,0,98133,False,Seattle,Washington
848000,Single Family,1,4382,2950,820,3.25,4,9,2000,1,98107,False,Seattle,Washington
290000,Townhouse,1,1363,1370,0,2.25,3,8,2009,2,98133,True,Seattle,Washington
696500,Single Family,1,7632,2620,0,2.5,3,9,2006,0,98133,True,Seattle,Washington
237500,Single Family,1,9375,1240,0,1.5,3,7,1955,0,98133,False,Seattle,Washington
325000,Single Family,1,8304,1570,0,1.0,4,7,1905,1,98168,False,Seattle,Washington
324000,Single Family,1,3000,1190,0,2.5,3,7,2002,0,98178,False,Seattle,Washington
119950,Single Family,1,3000,840,0,1.0,3,5,1943,0,98178,False,Seattle,Washington
255000,Single Family,1,7000,2640,1130,3.0,5,7,2010,0,98178,False,Seattle,Washington
310000,Single Family,1,4500,2520,0,2.5,3,8,2009,0,98178,True,Seattle,Washington
320000,Single Family,1,4500,2480,0,2.5,4,8,2010,0,98178,True,Seattle,Washington
280000,Single Family,1,17700,1810,800,1.0,3,6,1941,2,98178,False,Seattle,Washington
249950,Single Family,1,7500,1880,900,2.0,4,6,1946,0,98178,False,Seattle,Washington
212000,Single Family,1,7500,1880,900,2.0,4,6,1946,0,98178,False,Seattle,Washington
539950,Single Family,1,7043,2330,870,2.5,3,8,1976,0,98034,False,Kirkland,Washington
870000,Single Family,1,9525,2600,1300,2.5,4,8,1970,0,98040,False,Mercer Island,Washington
877000,Single Family,1,10160,2250,0,2.5,4,9,1967,0,98040,False,Mercer Island,Washington
870000,Single Family,1,10125,2790,0,3.5,4,8,1985,0,98040,False,Mercer Island,Washington
790000,Single Family,1,10125,2790,0,3.5,4,8,1985,0,98040,False,Mercer Island,Washington
655000,Single Family,1,9525,1920,130,2.25,5,8,1961,0,98040,False,Mercer Island,Washington
858450,Single Family,1,9525,2910,0,2.75,4,8,1965,0,98040,False,Mercer Island,Washington
855000,Single Family,1,10125,2910,990,2.75,4,8,1963,0,98040,False,Mercer Island,Washington
1127555,Single Family,1,9525,3160,0,3.75,4,10,1997,0,98040,False,Mercer Island,Washington
1315000,Single Family,1,9525,3160,0,3.75,4,10,1997,0,98040,False,Mercer Island,Washington
710000,Single Family,1,9525,1910,0,2.75,3,7,1990,0,98040,False,Mercer Island,Washington
1192000,Single Family,1,9525,3570,0,3.5,4,10,2004,0,98040,False,Mercer Island,Washington
854950,Single Family,1,9525,2250,0,2.25,4,8,1966,0,98040,False,Mercer Island,Washington
900000,Single Family,1,11430,2160,0,2.5,3,8,1959,0,98040,False,Mercer Island,Washington
435000,Single Family,1,14276,1510,640,0.75,4,8,1968,0,98068,False,Snoqualmie Pass,Washington
342000,Single Family,1,20383,1140,300,1.5,3,7,1985,0,98045,False,North Bend,Washington
345000,Single Family,1,15258,1100,0,1.5,3,7,1985,0,98045,False,North Bend,Washington
389950,Single Family,1,15200,1960,0,1.0,3,7,1986,0,98045,False,North Bend,Washington
359000,Single Family,1,18678,1140,0,1.0,3,7,1985,0,98045,False,North Bend,Washington
199000,Single Family,1,2796,1738,682,2.5,4,7,2005,0,98001,False,Auburn,Washington
259950,Single Family,1,15611,1430,600,1.5,3,6,1918,0,98022,False,Enumclaw,Washington
156750,Single Family,1,25710,2070,0,2.5,3,6,1917,1,98022,False,Enumclaw,Washington
275000,Single Family,1,10887,1240,0,1.75,3,6,1987,0,98042,False,Kent,Washington
257500,Single Family,1,10956,1240,0,1.75,3,6,1987,0,98042,False,Kent,Washington
270000,Single Family,1,9680,1470,0,1.75,3,8,1968,0,98042,False,Kent,Washington
320000,Single Family,1,8740,1170,0,1.75,3,7,1968,0,98052,False,Redmond,Washington
675000,Single Family,1,3245,2710,220,2.5,4,8,1916,1,98116,False,Seattle,Washington
412750,Single Family,1,5750,1580,690,1.75,3,7,1949,0,98116,False,Seattle,Washington
387000,Single Family,1,3393,970,0,1.0,2,6,1909,0,98116,False,Seattle,Washington
632500,Single Family,1,5850,2370,120,2.75,4,7,1928,0,98116,False,Seattle,Washington
554000,Single Family,1,6440,1940,970,2.0,3,7,1940,0,98116,False,Seattle,Washington
356000,Single Family,1,5800,1340,0,1.0,4,7,1914,0,98116,False,Seattle,Washington
750000,Single Family,1,5850,2240,400,2.25,5,8,1915,0,98116,False,Seattle,Washington
375000,Single Family,1,4292,1390,450,1.0,2,6,1925,0,98116,False,Seattle,Washington
490000,Single Family,1,7202,2170,0,2.5,4,8,1993,2,98028,False,Kenmore,Washington
575000,Single Family,1,5569,2930,1070,2.75,3,9,2004,1,98072,False,Woodinville,Washington
465000,Single Family,1,5569,2930,1070,2.75,3,9,2004,1,98072,False,Woodinville,Washington
523000,Single Family,1,6346,1930,0,2.5,3,9,1989,0,98011,False,Bothell,Washington
600000,Single Family,1,8111,2340,0,2.5,3,9,1989,0,98011,False,Bothell,Washington
725000,Single Family,1,12627,2320,0,2.0,3,9,1989,0,98011,False,Bothell,Washington
525000,Single Family,1,7440,2360,0,2.5,4,9,1989,0,98011,False,Bothell,Washington
459500,Single Family,1,9586,2050,680,2.25,4,8,1984,0,98052,False,Redmond,Washington
438750,Single Family,1,8469,1960,0,2.5,3,8,1984,0,98052,False,Redmond,Washington
570000,Single Family,1,10377,1640,460,2.25,3,7,1967,0,98005,False,Bellevue,Washington
700000,Single Family,1,10700,2390,1100,2.5,3,7,1967,0,98005,False,Bellevue,Washington
1100000,Single Family,1,11216,1900,0,2.5,3,10,1996,0,98053,False,Redmond,Washington
335000,Single Family,1,18009,1660,0,1.75,3,7,1980,0,98053,False,Redmond,Washington
450000,Single Family,1,20794,2780,890,2.75,4,7,1977,0,98053,False,Redmond,Washington
366000,Single Family,1,17335,1640,800,1.0,2,7,1978,0,98053,False,Redmond,Washington
345000,Single Family,1,17335,1640,800,1.0,2,7,1978,0,98053,False,Redmond,Washington
735000,Single Family,1,21270,3270,0,2.5,4,9,2007,0,98053,False,Redmond,Washington
407000,Single Family,1,47916,2440,350,2.25,3,8,1991,0,98053,False,Redmond,Washington
464990,Single Family,1,23435,2439,0,2.5,3,8,1999,0,98053,False,Redmond,Washington
150000,Single Family,1,54450,1540,0,2.0,2,7,1983,0,98053,False,Redmond,Washington
500000,Single Family,1,38307,2190,0,2.5,3,9,1996,0,98014,False,Carnation,Washington
565000,Single Family,1,31238,2150,0,2.75,3,9,1996,0,98014,False,Carnation,Washington
566000,Single Family,1,47081,2650,0,2.5,4,9,1997,0,98014,False,Carnation,Washington
720000,Single Family,1,40105,3130,0,2.5,4,9,1997,0,98014,False,Carnation,Washington
624950,Single Family,1,31774,2970,940,3.0,4,9,1998,0,98014,False,Carnation,Washington
610000,Single Family,1,43703,3060,810,3.5,5,9,1998,0,98014,False,Carnation,Washington
600000,Single Family,1,32780,2690,0,2.5,4,9,1998,0,98014,False,Carnation,Washington
547000,Single Family,1,34203,2840,0,2.5,4,9,1997,0,98014,False,Carnation,Washington
535000,Single Family,1,63118,2770,0,2.5,4,9,1997,0,98014,False,Carnation,Washington
463500,Single Family,1,15297,2120,0,2.5,3,7,2007,0,98053,False,Redmond,Washington
374950,Single Family,1,9879,1130,0,2.0,3,6,1996,0,98053,False,Redmond,Washington
260000,Single Family,1,9879,1130,0,2.0,3,6,1996,0,98053,False,Redmond,Washington
380000,Single Family,1,8946,1680,740,2.0,3,6,1996,0,98053,False,Redmond,Washington
439000,Single Family,1,55387,2450,0,2.5,4,9,1994,0,98053,False,Redmond,Washington
495000,Single Family,1,24904,1930,0,2.5,3,9,1994,0,98053,False,Redmond,Washington
650000,Single Family,1,24703,2980,0,2.5,4,9,1993,0,98053,False,Redmond,Washington
529900,Single Family,1,33881,2330,0,2.5,3,9,1994,0,98053,False,Redmond,Washington
540000,Single Family,1,32772,2320,0,2.5,3,9,1992,0,98053,False,Redmond,Washington
662500,Single Family,1,33305,2470,0,2.5,4,9,1993,0,98053,False,Redmond,Washington
554000,Single Family,1,33305,2470,0,2.5,4,9,1993,0,98053,False,Redmond,Washington
514000,Single Family,1,21546,2650,0,2.5,3,9,1996,1,98053,False,Redmond,Washington
750000,Single Family,1,42060,2930,0,2.5,3,9,1994,0,98053,False,Redmond,Washington
699950,Single Family,1,62290,2290,0,2.5,3,9,1996,0,98053,False,Redmond,Washington
1600000,Single Family,1,6006,3410,620,3.25,3,10,1946,2,98199,False,Seattle,Washington
512775,Single Family,1,4087,2260,0,2.75,4,8,2007,0,98072,True,Woodinville,Washington
600000,Single Family,1,6099,2430,960,2.5,4,8,1965,0,98115,False,Seattle,Washington
310000,Single Family,1,8546,1590,0,1.75,3,8,1959,0,98133,False,Seattle,Washington
389950,Single Family,1,8250,2180,820,2.5,4,7,1959,0,98133,False,Seattle,Washington
415000,Single Family,1,9600,1610,0,1.75,3,8,1959,0,98133,False,Seattle,Washington
420000,Single Family,1,9600,1610,0,1.75,3,8,1959,0,98133,False,Seattle,Washington
832500,Single Family,1,7480,2480,1240,2.0,3,8,1954,0,98116,False,Seattle,Washington
218000,Single Family,1,31500,2488,0,2.0,3,8,1916,0,98001,False,Auburn,Washington
272000,Single Family,1,22482,2120,760,2.5,3,7,1979,0,98001,False,Auburn,Washington
390000,Single Family,1,15069,2400,0,2.5,4,8,1991,0,98001,False,Auburn,Washington
538000,Single Family,1,99316,2030,0,1.75,3,7,1962,0,98042,False,Kent,Washington
650000,Single Family,1,102366,3560,0,3.5,4,9,2005,0,98038,False,Maple Valley,Washington
490000,Single Family,1,207781,1920,400,1.5,3,7,1953,1,98038,False,Maple Valley,Washington
535000,Single Family,1,409464,1090,0,1.5,3,6,1945,0,98038,False,Maple Valley,Washington
494000,Single Family,1,60548,2250,0,3.25,3,9,2005,0,98038,False,Maple Valley,Washington
225000,Single Family,1,40755,1880,580,1.0,3,7,1970,1,98038,False,Maple Valley,Washington
1750000,Single Family,1,28525,2680,1520,1.75,3,8,1936,0,98146,False,Seattle,Washington
869000,Single Family,1,5026,3780,920,3.5,4,9,2007,0,98146,True,Seattle,Washington
401000,Single Family,1,5238,2180,920,2.25,4,7,1955,1,98146,False,Seattle,Washington
349500,Single Family,1,9478,2040,0,2.5,4,7,1900,0,98118,False,Seattle,Washington
435000,Single Family,1,11504,1976,0,2.0,4,7,1910,0,98178,False,Seattle,Washington
369000,Single Family,1,7182,1380,0,1.0,3,7,1953,0,98118,False,Seattle,Washington
267500,Single Family,1,5000,1420,0,2.0,4,7,1955,1,98178,False,Seattle,Washington
120040,Single Family,1,8040,1450,0,1.75,3,7,1955,0,98118,False,Seattle,Washington
400000,Single Family,1,10614,1400,140,2.75,3,7,1924,0,98118,False,Seattle,Washington
386000,Single Family,1,6490,2140,910,2.75,4,8,1966,0,98118,False,Seattle,Washington
1047000,Single Family,1,43560,4940,940,4.25,4,10,1989,1,98007,False,Bellevue,Washington
495000,Single Family,1,42800,1860,930,2.0,3,7,1983,0,98075,False,Sammamish,Washington
550000,Single Family,1,6450,1530,0,1.0,2,7,1920,1,98117,False,Seattle,Washington
390000,Single Family,1,4000,720,0,1.0,2,6,1941,0,98117,False,Seattle,Washington
430000,Single Family,1,5018,1280,640,1.75,2,7,1948,0,98117,False,Seattle,Washington
572000,Single Family,1,6450,1850,660,2.5,4,8,1975,1,98117,False,Seattle,Washington
342000,Single Family,1,4591,2450,0,3.0,5,7,1994,2,98117,False,Seattle,Washington
1180000,Single Family,1,70844,4410,0,3.5,4,10,2005,0,98053,False,Redmond,Washington
389000,Single Family,1,7104,960,0,1.5,3,7,1959,0,98033,False,Kirkland,Washington
549988,Single Family,1,10973,3370,880,3.5,4,8,1957,0,98177,False,Seattle,Washington
420000,Multiplex,2,11287,2610,1260,2.0,5,8,1960,0,98177,False,Seattle,Washington
546500,Single Family,1,10464,2560,1280,1.75,3,8,1957,0,98177,False,Seattle,Washington
420000,Single Family,1,10500,2420,1020,1.75,4,8,1957,0,98177,False,Seattle,Washington
789950,Single Family,1,7140,2630,1000,2.5,4,8,1977,0,98177,False,Seattle,Washington
580000,Single Family,1,8520,3210,1400,3.75,4,7,1976,0,98177,False,Seattle,Washington
390000,Single Family,1,7906,1630,0,2.0,3,7,1953,1,98177,False,Seattle,Washington
644950,Single Family,1,8363,2680,0,2.5,3,9,2007,1,98177,True,Seattle,Washington
780000,Single Family,1,7630,2980,0,2.5,3,9,2006,0,98177,True,Seattle,Washington
230000,Single Family,1,6377,960,0,1.0,2,7,1958,1,98028,False,Kenmore,Washington
352000,Single Family,1,24583,2100,0,2.5,3,8,1984,1,98072,False,Woodinville,Washington
790000,Single Family,1,74052,3140,0,3.0,3,8,1977,0,98072,False,Woodinville,Washington
410000,Single Family,1,77972,1820,420,3.0,4,8,1978,0,98072,False,Woodinville,Washington
702000,Single Family,1,36649,2870,0,3.25,4,9,1988,0,98072,False,Woodinville,Washington
840000,Single Family,1,23659,3650,0,2.5,4,10,2001,0,98072,False,Woodinville,Washington
510000,Single Family,1,16028,3490,0,3.0,4,10,2001,0,98030,False,Kent,Washington
350000,Single Family,1,5336,2900,1450,1.75,5,8,1955,0,98108,False,Seattle,Washington
292000,Single Family,1,8800,1290,0,1.5,3,7,1959,0,98188,False,Seattle,Washington
295000,Single Family,1,8850,1650,0,1.75,3,7,1959,0,98188,False,Seattle,Washington
483000,Single Family,1,21780,2890,0,2.5,3,8,2000,0,98188,False,Seattle,Washington
275000,Single Family,1,16475,1514,0,1.5,1,6,1934,0,98188,False,Seattle,Washington
544950,Single Family,1,10800,4060,0,4.5,4,10,2007,0,98188,False,Seattle,Washington
296950,Single Family,1,7350,1520,0,1.75,4,7,1962,0,98188,False,Seattle,Washington
370000,Single Family,1,9842,2120,1060,1.75,4,7,1958,1,98168,False,Seattle,Washington
330000,Single Family,1,5400,2740,0,2.5,5,8,2005,0,98031,False,Kent,Washington
410000,Single Family,1,5460,2580,0,2.5,4,8,2005,0,98031,False,Kent,Washington
379950,Single Family,1,8775,2510,800,1.75,4,7,1953,0,98166,False,Seattle,Washington
320000,Single Family,1,8450,1560,0,1.75,4,7,1954,0,98166,False,Seattle,Washington
340000,Single Family,1,7800,2080,860,1.75,3,7,1955,0,98166,False,Seattle,Washington
840000,Single Family,1,7589,2310,0,2.5,3,9,2004,2,98004,False,Bellevue,Washington
660000,Single Family,1,8400,1300,0,1.0,4,7,1953,0,98004,False,Bellevue,Washington
500000,Single Family,1,8266,3750,0,3.75,5,10,2015,0,98004,False,Bellevue,Washington
689000,Single Family,1,9137,1140,0,1.0,2,7,1953,0,98004,False,Bellevue,Washington
1100000,Single Family,1,8913,2780,0,2.75,5,8,1952,0,98004,False,Bellevue,Washington
600000,Single Family,1,10196,4990,0,3.75,4,11,2008,1,98004,False,Bellevue,Washington
700000,Single Family,1,8724,1100,0,1.0,2,7,1952,0,98004,False,Bellevue,Washington
694950,Single Family,1,10352,2350,1040,1.75,5,7,1954,0,98004,False,Bellevue,Washington
492102,Single Family,1,11391,1890,850,2.0,4,7,1954,0,98004,False,Bellevue,Washington
635000,Single Family,1,8260,1980,0,2.25,3,7,1954,0,98004,False,Bellevue,Washington
575000,Single Family,1,9293,1350,0,1.75,4,7,1954,0,98004,False,Bellevue,Washington
750000,Single Family,1,9293,1350,0,1.75,4,7,1954,0,98004,False,Bellevue,Washington
742500,Single Family,1,41159,2490,1180,2.0,4,7,1954,0,98004,False,Bellevue,Washington
474000,Single Family,1,7254,2340,550,2.5,4,8,1980,0,98034,False,Kirkland,Washington
335000,Single Family,1,8440,2950,0,2.5,4,8,1990,0,98003,False,Federal Way,Washington
390000,Single Family,1,12013,2510,0,2.25,3,8,1988,0,98003,False,Federal Way,Washington
225000,Single Family,1,12013,2510,0,2.25,3,8,1988,0,98003,False,Federal Way,Washington
380000,Single Family,1,7800,2070,0,2.5,4,8,1989,0,98003,False,Federal Way,Washington
1150000,Single Family,1,19934,3080,0,3.0,4,10,1971,0,98004,False,Bellevue,Washington
1795000,Single Family,1,20185,2710,620,2.75,4,9,1973,2,98004,False,Bellevue,Washington
2500000,Single Family,1,20168,6080,2200,5.0,5,12,2000,0,98004,False,Bellevue,Washington
367500,Single Family,1,18928,1920,0,1.5,3,7,1966,0,98042,False,Kent,Washington
419000,Single Family,1,12994,2470,690,3.25,4,8,2005,0,98042,False,Kent,Washington
459950,Single Family,1,17400,2450,330,2.25,3,8,1978,0,98042,False,Kent,Washington
296000,Single Family,1,10350,1530,0,2.5,4,7,1955,0,98003,False,Federal Way,Washington
411000,Single Family,1,4025,1860,0,2.5,4,7,2000,0,98028,False,Kenmore,Washington
413900,Single Family,1,3914,1860,0,2.5,3,7,2000,0,98028,False,Kenmore,Washington
361000,Single Family,1,6032,1880,940,1.75,3,6,1928,0,98146,False,Seattle,Washington
645000,Single Family,1,5453,2870,650,2.25,4,8,1926,0,98146,False,Seattle,Washington
582000,Single Family,1,5453,2870,650,2.25,4,8,1926,0,98146,False,Seattle,Washington
410000,Single Family,1,6293,1770,590,2.0,2,6,1912,0,98146,False,Seattle,Washington
379000,Single Family,1,5297,2510,0,2.5,4,9,2008,0,98146,False,Seattle,Washington
610000,Single Family,1,5054,2940,0,4.75,6,7,1942,0,98146,False,Seattle,Washington
489950,Single Family,1,6026,2380,1190,1.75,3,7,1967,0,98146,False,Seattle,Washington
395000,Single Family,1,12866,1990,0,2.5,3,7,1986,0,98072,False,Woodinville,Washington
460000,Single Family,1,7154,1850,0,2.25,3,7,1985,0,98072,False,Woodinville,Washington
285030,Single Family,1,3600,2210,0,2.5,4,7,2010,0,98038,True,Maple Valley,Washington
292875,Single Family,1,3644,1990,0,2.5,3,7,2010,0,98038,True,Maple Valley,Washington
845000,Single Family,1,7748,3840,0,3.25,4,9,2003,0,98074,False,Sammamish,Washington
804950,Single Family,1,9437,3750,0,2.75,3,9,2003,0,98074,False,Sammamish,Washington
566189,Single Family,1,7061,3360,0,2.75,4,9,2006,0,98019,True,Duvall,Washington
503689,Single Family,1,8213,3340,0,2.75,4,9,2006,0,98019,True,Duvall,Washington
522714,Single Family,1,9972,2830,0,2.5,3,9,2006,0,98019,True,Duvall,Washington
537500,Single Family,1,8653,4040,1140,2.5,3,9,2006,0,98019,True,Duvall,Washington
505000,Single Family,1,8653,4040,1140,2.5,3,9,2006,0,98019,False,Duvall,Washington
464150,Single Family,1,9443,3440,0,2.5,4,9,2006,0,98019,True,Duvall,Washington
390000,Single Family,1,3002,2090,420,3.25,4,7,2005,0,98019,False,Duvall,Washington
273000,Single Family,1,3574,2100,410,2.5,3,7,2005,0,98019,False,Duvall,Washington
245000,Single Family,1,2577,1570,0,2.5,3,7,2005,0,98019,False,Duvall,Washington
265000,Single Family,1,7078,1140,0,1.75,3,6,1986,2,98031,False,Kent,Washington
